movie_id,title,genres,year,tmdb_id,imdb_id,tmdb_rating,tmdb_votes,imdb_rating,imdb_votes,body,sentiment_score,weighted_rating
96411,6 Days to Air: The Making of South Park (2011),Documentary,2011,76360,tt2076781,7.0,31,7.7,2670,viewer get look parker stone thought process approach new episode 247 grind subject time show production documentary also includes indepth interview parker stone working partnership reflection highlight career 6 day tv show  ArthurBradford TreyParker MattStone BillHader AnneGarefino  documentary,0.34,0.6173674214840462
96417,Premium Rush (2012),Action|Thriller,2012,49526,tt1547234,6.2,848,6.5,113217,manhattan bike messenger pick envelope attracts interest dirty cop pursues cyclist throughout city ride like hell new york dirty cop bicycle courier duringcreditsstinger race clock cyclist bike messenger  DavidKoepp JosephGordon-Levitt MichaelShannon DaniaRamirez JamieChung  action thriller,-0.4215,-0.24924614924308014
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,2012,71864,tt1462769,6.6,392,6.6,46623,childless couple bury box backyard containing wish infant soon child born though timothy green appears force nature green dodgeball incredibile timothy  PeterHedges JenniferGarner JoelEdgerton RonLivingston RosemarieDeWitt  comedy drama fantasy,0.6369,0.24158782701150552
96432,Lawless (2012),Crime|Drama,2012,82633,tt1212450,6.8,1055,7.2,239116,set depressionera franklin county virginia bootlegging gang threatened authority want cut profit law became corrupt outlaw became hero based novel prohibition brother bootlegging 1930s  JohnHillcoat ShiaLaBeouf TomHardy GuyPearce JessicaChastain  crime drama,0.2023,0.49119718395339357
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror,2012,71668,tt1714203,4.1,319,3.8,42069,event lake victoria prehistoric school bloodthirsty piranha make way swimming pool plumbing newly opened water park twice teeth twice terror sequel breast water park piranha duringcreditsstinger 3d  JohnGulager DaniellePanabaker MattBush KatrinaBowden Jean-LucBilodeau  comedy horror,-0.6808,-2.8072199773079283
96471,Prime Suspect 3 (1993),Crime|Drama|Mystery,1993,202043,tt0106104,7.1,12,8.1,3546,assigned vice squad detective jane tennison investigates child murder discovers sinister link police detective chief inspector jane tennison move new district put charge vice investigation instead homicide soon homicide case impinges new job young male prostitute murdered apartment vera reynolds female impersonator soon jane trail boy brutal young pimp played david thewlis investigation complicated old boy network spying concerned preventing scandal bringing villain justice discrimination death homophobia sexual murder  DavidDrury HelenMirren PeterCapaldi MichaelShannon DavidThewlis  crime drama mystery,-0.9861,0.5675476219199378
96488,Searching for Sugar Man (2012),Documentary,2012,84334,tt2125608,7.9,286,8.2,67414,two south african set discover happened unlikely musical hero mysterious 1970s rock n roller rodriguez film best documentary 85th academy award great art always survives 1970s mayor south africa musician icon music business election detroit reading recording city council music tour  MalikBendjelloul DennisCoffey Rodriguez StephenSegerman MikeTheodore  documentary,0.9468,1.82162968325469
96518,Prime Suspect 6: The Last Witness (2003),Drama|Thriller,2003,263947,tt0365651,7.2,5,8.2,2928,detective superintendent jane tennisons investigation murder bosnian refugee lead one possibly two serbian war criminal determined silence last witness massacre decade  TomHooper HelenMirren OlegMenshikov BenMiles  drama thriller,-0.8807,0.4312053292976134
96520,Prime Suspect: The Lost Child (1995),Drama|Mystery,1995,215999,tt0114182,5.2,8,7.8,2732,supt tennison orchestrates search abducted baby event take turn worst personal emotion cause complication  JohnMadden HelenMirren BeatieEdney RobertGlenister LesleySharp  drama mystery,-0.8126,-0.8863539305363687
96530,Conception (2011),Comedy|Romance,2011,83403,tt1619277,4.4,9,5.3,1362,conception clever romantic comedy prof take sex make baby couple fighting odds fertility young teenager losing virginity film follows nine different couple night conceive showing sex sometimes neurotic erotic hilarious ensemble cast includes emmywinner julie bowen sarah hyland modern family connie britton friday night light david arquette never kissed jason mantzoukas league alan tudyk dodgeball take sex make baby  JoshStolberg PamelaAdlon SarahHyland AlanTudyk JulieBowen  comedy romance,0.8082,-1.5311448805160863
96563,Paradise Lost 3: Purgatory (2011),Documentary,2011,83660,tt2028530,7.6,44,8.0,10039,investigation arrest three teenager convicted killing three young boy arkansas spent nearly 20 year prison released new dna evidence indicated may innocent complete inside story west memphis three  JoeBerlinger JasonBaldwin DamienWayneEchols JessieMiskelly JohnMarkByers  documentary,-0.8271,1.3080549929862006
96567,"Words, The (2012)",Drama|Romance,2012,83686,tt1840417,6.4,384,7.0,77523,word follows young writer rory jansen finally achieves long sought literary success publishing next great american novel one catch write past come back haunt literary star continues rise jansen forced confront steep price must paid stealing another man work placing ambition success life fundamental three word one way take life plagiarized book stolen novel plagiarized novel aspiring writer  BrianKlugman BradleyCooper ZoeSaldana JeremyIrons DennisQuaid  drama romance,0.8271,-0.003067058900931468
96588,Pitch Perfect (2012),Comedy|Musical,2012,114150,tt1981677,7.3,2310,7.2,298113,college student beca know want part clique thats exactly find arriving new school thrust among mean gal nice gal plain weird gal beca find thing common well sing together take woman group comfort zone traditional arrangement world amazing harmonic combination fight top college music competition get pitch slapped competition roommate college female friendship music hazing male female relationship audition group friend dorm room bickering dj singing competition film score female musician singing contest young adult acapella  JasonMoore AnnaKendrick SkylarAstin BrittanySnow AnnaCamp  comedy musical,0.9607,1.1119083960340823
96606,Samsara (2011),Documentary,2011,89708,tt0770802,8.0,169,8.4,35359,samsara word describes ever turning wheel life concept intimate vast perfect subject filmmaker ron fricke mark magidson whose previous collaboration include chronos baraka last 20 year travelled 58 country together pursuit unique imagery samsara take form nonverbal guided meditation transform viewer country around world swept along journey soul powerful image pristinely photographed 70mm dynamic music score film illuminates link humanity rest nature showing life cycle mirror rhythm planet eating around world fast motion scene balance skyline sunset modern life moonrise  RonFricke MarcosLuna PutuDindaPratika PutiSriCandraDewi NiMadeMegahadiPratiwi  documentary,0.8442,1.9162203673480298
96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi,1995,67166,tt0114308,5.9,11,7.3,1072,attempt convince minnie forgotten buy anniversary present mickey mouse end promising take hawaii fund short applies job lab assistant sinister dr frankenollie happens searching donor provide monstrous creation brain mickey mouse  ChrisBailey WayneAllwine RussiTaylor KelseyGrammer JimCummings  animation comedy sci-fi,0.3612,-0.42555826351976933
96610,Looper (2012),Action|Crime|Sci-Fi,2012,59967,tt1276104,6.6,4777,7.4,563785,futuristic action thriller looper time travel invented illegal available black market mob want get rid someone send target 30 year past looper hired gun like joe waiting mop joe getting rich life good day mob decides close loop sending back joes future self assassination hunted future haunted past suicide assassin drug addiction future time travel dystopia retirement boy murder organized crime tragedy execution violence criminal drug addict contract killer neonoir  RianJohnson JosephGordon-Levitt BruceWillis EmilyBlunt PaulDano  action crime sci-fi,-0.9896,0.24555844705346616
96616,That's My Boy (2012),Comedy,2012,87428,tt1232200,5.5,460,5.5,98105,teen donny fathered son todd raised single parent todd 18th birthday seeing year todd world come crashing donny resurfaces todd wedding story child son deadbeat dad cheating fiance teacher student sex brother sister incest  SeanAnders AdamSandler SusanSarandon EvaAmurriMartino LeightonMeester  comedy,-0.2732,-1.1062078449175907
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,2012,84329,tt1990314,6.8,454,7.1,63719,delightful dramatic comedy buddy picture good measure heist film curmudgeonly old frank life routine involves daily visit local library twinkle eye librarian grown child concerned father wellbeing buy caretaker robot initially resistant idea frank soon appreciates benefit robotic support like nutritious meal clean house eventually begin treat robot like true companion robot assistance frank passion old unlawful profession reignited better worse friendship switch friendship robot senior citizen cat thief  JakeSchreier FrankLangella LivTyler JamesMarsden SusanSarandon  comedy drama sci-fi,0.9883,0.4873001737815294
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|,2012,71679,tt1855325,5.6,1618,5.3,140081,umbrella corporation deadly tvirus continues ravage earth transforming global population legion flesh eating undead human race last hope alice awakens heart umbrella clandestine operation facility unveils mysterious past delf complex without safe alice continues hunt responsible outbreak chase take tokyo new york washington dc moscow culminating mindblowing revelation force rethink everything thought true aided new found ally familiar friend alice must fight survive long enough escape hostile world brink oblivion countdown begun ultimate battle begin mutant dystopia sequel conspiracy tokyo japan zombie based video game moscow hand hand combat virus plague pandemic mega corporation  PaulW.S.Anderson MillaJovovich SiennaGuillory MichelleRodriguez AryanaEngineer  action horror sci-fi ,-0.1043,-0.9920083977762958
96726,Lola Versus (2012),Comedy|Romance,2012,100529,tt1710417,4.8,55,5.4,8702,three week wedding lola greta gerwig find suddenly without partner longtime fiance luke joel kinnaman dump 30th birthday looming forced reenter new york city dating scene feel adrift cold world lean friend zoe listerjones hamish linklater support series romantic humiliation professional blunder boozy antic lola realizes alone charge fate lola v sex love lola world best friend  DarylWein GretaGerwig JoelKinnaman BillPullman ZoeLister-Jones  comedy romance,0.9382,-1.8036123950400735
96728,"Master, The (2012)",Drama,2012,68722,tt1560747,7.0,720,7.1,169790,freddie volatile heavydrinking veteran suffers posttraumatic stress disorder find semblance family stumble onto ship lancaster dodd charismatic leader new religion form world war ii every man need guide post traumatic stress disorder sexual obsession postwar period drifter alcoholic cult leader scientology religious cult charismatic leader right hand man  PaulThomasAnderson JoaquinPhoenix PhilipSeymourHoffman AmyAdams LauraDern  drama,-0.9633,0.7360971495217443
96737,Dredd (2012),Action|Sci-Fi,2012,49049,tt1343727,6.6,1971,7.1,268566,future america dystopian wasteland latest scourge mama prostituteturneddrug pusher dangerous new drug aim take city possibility stopping elite group urban police called judge combine duty judge jury executioner deliver brutal brand swift justice even topranking judge dredd discovers taking mama isnt easy seems explosive adaptation hugely popular comic series judgement coming usa corruption crime fighter judge metropolis law postapocalyptic dystopia executive case police futuristic based comic gore survival gunfight gangster extreme violence psychic violence criminal justice drug lord based graphic novel dystopic future dark humor expert marksman rookie dredd 2000 ad  PeteTravis KarlUrban OliviaThirlby LenaHeadey WoodHarris  action sci-fi,-0.8913,0.24504714393000032
